id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1461116660895657986,1461078871537864707,2021-11-17 23:38:52 GMT,2021-11-17,23:38:52,+0000,1362475747559038978,danku_r,danku_r,,"@TheRyanLion @lejimmy Nope, sir. You are not alone 🙋🏻‍♂️",en,[],[],[],1,0,17,[],[],https://twitter.com/danku_r/status/1461116660895657986,False,,0,,,,,,,,"[{'screen_name': 'TheRyanLion', 'name': 'RyanLion 🌖', 'id': '1326366156173824000'}, {'screen_name': 'lejimmy', 'name': 'Jimmy LΞ (🌖, 🌲)', 'id': '19207319'}]",,,,
1461091935502970897,1461084919287984132,2021-11-17 22:00:37 GMT,2021-11-17,22:00:37,+0000,1362475747559038978,danku_r,danku_r,,@CryptoMaxiboy @MPHAK86 @terra_money sounds almost like WAGMIdao :) can´t wait to get it out there :) curious to see if people are interested :),en,[],[],[],1,0,11,[],[],https://twitter.com/danku_r/status/1461091935502970897,False,,0,,,,,,,,"[{'screen_name': 'CryptoMaxiboy', 'name': 'CryptoMaxi 🌔', 'id': '1425845837826035718'}, {'screen_name': 'MPHAK86', 'name': 'Luna', 'id': '1434925683336175618'}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': '1022028994772910086'}]",,,,
1461084919287984132,1461084919287984132,2021-11-17 21:32:45 GMT,2021-11-17,21:32:45,+0000,1362475747559038978,danku_r,danku_r,,I tried to visualize the future opportunities and protocol connections for my farming update on @terra_money tomorrow.  I realized that this is becoming almost impossible and my farmers' heart loves it! 🧑‍🌾  Challenge: Grab the arrows and try your luck :)  https://t.co/p08SKWeVwz,en,"[{'screen_name': 'terra_money', 'name': 'terra (ust) 🌍 powered by luna 🌕', 'id': '1022028994772910086'}]",[],['https://pbs.twimg.com/media/FEbQchsWQAUmCtB.jpg'],16,63,381,[],[],https://twitter.com/danku_r/status/1461084919287984132,False,,1,https://pbs.twimg.com/media/FEbQchsWQAUmCtB.jpg,,,,,,,[],,,,
1461061473141207046,1461002718730932232,2021-11-17 19:59:35 GMT,2021-11-17,19:59:35,+0000,1362475747559038978,danku_r,danku_r,,"@felixls4k @LeeDerric @terra_money @osmosiszone @sunnya97 @TwitterSpaces @cosmos it´s new, give it a day to calculate :)",en,[],[],[],0,0,1,[],[],https://twitter.com/danku_r/status/1461061473141207046,False,,0,,,,,,,,"[{'screen_name': 'felixls4k', 'name': 'Felixls', 'id': '857153885487734785'}, {'screen_name': 'LeeDerric', 'name': 'Hysticali 🌖⚛️ 🇻🇳', 'id': '1136443926926090240'}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': '1022028994772910086'}, {'screen_name': 'osmosiszone', 'name': 'Osmosis', 'id': '1357133940109103104'}, {'screen_name': 'sunnya97', 'name': 'Sunny Aggarwal #IBC_MAXI', 'id': '143608636'}, {'screen_name': 'TwitterSpaces', 'name': 'Spaces', 'id': '1065249714214457345'}, {'screen_name': 'cosmos', 'name': 'Cosmos - Internet of Blockchains ⚛️', 'id': '15223775'}]",,,,
1461048975549677568,1461043605095817218,2021-11-17 19:09:55 GMT,2021-11-17,19:09:55,+0000,1362475747559038978,danku_r,danku_r,,"@collinaustin yes sir! Agree! Difficult to forsee the effects! Will follow up, once the rewards are adjusted :)",en,[],[],[],1,0,1,[],[],https://twitter.com/danku_r/status/1461048975549677568,False,,0,,,,,,,,"[{'screen_name': 'collinaustin', 'name': 'Collin 🌖🐸', 'id': '21619881'}]",,,,
1461044989375528972,1461002718730932232,2021-11-17 18:54:05 GMT,2021-11-17,18:54:05,+0000,1362475747559038978,danku_r,danku_r,,@LeeDerric @terra_money @osmosiszone @sunnya97 @TwitterSpaces @cosmos Pool 581,en,[],[],[],1,0,1,[],[],https://twitter.com/danku_r/status/1461044989375528972,False,,0,,,,,,,,"[{'screen_name': 'LeeDerric', 'name': 'Hysticali 🌖⚛️ 🇻🇳', 'id': '1136443926926090240'}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': '1022028994772910086'}, {'screen_name': 'osmosiszone', 'name': 'Osmosis', 'id': '1357133940109103104'}, {'screen_name': 'sunnya97', 'name': 'Sunny Aggarwal #IBC_MAXI', 'id': '143608636'}, {'screen_name': 'TwitterSpaces', 'name': 'Spaces', 'id': '1065249714214457345'}, {'screen_name': 'cosmos', 'name': 'Cosmos - Internet of Blockchains ⚛️', 'id': '15223775'}]",,,,
1461044913022414869,1461044523472244743,2021-11-17 18:53:46 GMT,2021-11-17,18:53:46,+0000,1362475747559038978,danku_r,danku_r,,@osmosiszone  https://t.co/kbvVYIR8cs,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/FEasmZ-XEAY-T87.jpg'],0,1,4,[],[],https://twitter.com/danku_r/status/1461044913022414869,False,,1,https://pbs.twimg.com/tweet_video_thumb/FEasmZ-XEAY-T87.jpg,,,,,,,[],,,,
1461043605095817218,1461043605095817218,2021-11-17 18:48:34 GMT,2021-11-17,18:48:34,+0000,1362475747559038978,danku_r,danku_r,,Like to see when protocol react to community feedback :) video on community farming soon!,en,[],[],[],2,0,14,[],[],https://twitter.com/danku_r/status/1461043605095817218,False,https://twitter.com/staderlabs/status/1461038306028777472,0,,,,,,,,[],,,,
1461039047883825156,1461039047883825156,2021-11-17 18:30:28 GMT,2021-11-17,18:30:28,+0000,1362475747559038978,danku_r,danku_r,,"International collaboration on @NexusProtocol   I have been invited by @freshfey  to talk about Nexus in German 🇩🇪🍺 Let´s onboard the mainstream worldwide :)  ""Sind wir nicht alle ein bisschen bLUNA?""",en,"[{'screen_name': 'nexusprotocol', 'name': 'nexus protocol (ψ,ψ)', 'id': '1383761761468178432'}, {'screen_name': 'freshfey', 'name': 'feyyaz alingan', 'id': '25579093'}]",[],[],4,8,87,[],[],https://twitter.com/danku_r/status/1461039047883825156,False,https://twitter.com/freshfey/status/1461033514309234689,0,,,,,,,,[],,,,
1461030480959135744,1461026506398785536,2021-11-17 17:56:25 GMT,2021-11-17,17:56:25,+0000,1362475747559038978,danku_r,danku_r,,@TildaPrad @astroport_fi @mars_protocol Staking or proving liquidity to bLuna/Luna on TerraSwap :) will do a video probably tomorrow to update farming opportunities :),en,[],[],[],1,0,1,[],[],https://twitter.com/danku_r/status/1461030480959135744,False,,0,,,,,,,,"[{'screen_name': 'TildaPrad', 'name': 'Prad Tilda', 'id': '1457104573617741824'}, {'screen_name': 'astroport_fi', 'name': 'Astroport ✦', 'id': '1410977953203302405'}, {'screen_name': 'mars_protocol', 'name': 'Mars Protocol', 'id': '1376538280087404545'}]",,,,
1461011388084666368,1461005942368227328,2021-11-17 16:40:33 GMT,2021-11-17,16:40:33,+0000,1362475747559038978,danku_r,danku_r,,@octalmage @cy_coleman @orca_so I had the same thought :D,en,[],[],[],0,0,2,[],[],https://twitter.com/danku_r/status/1461011388084666368,False,,0,,,,,,,,"[{'screen_name': 'octalmage', 'name': 'octalmage.UST', 'id': '4275811'}, {'screen_name': 'cy_coleman', 'name': 'Coleman $UST 🌖', 'id': '943211139512532994'}, {'screen_name': 'orca_so', 'name': 'Orca ☀️', 'id': '1308560600532803584'}]",,,,
